MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Sale Type,Sale Condition,Lot Frontage_na,Mas Vnr Area_na,Bsmt Full Bath_na,Bsmt Half Bath_na,Garage Yr Blt_na,Garage Cars_na,Garage Area_na,BsmtFin SF 1_na,BsmtFin SF 2_na,Bsmt Unf SF_na,Total Bsmt SF_na
0.9090909090909092,0.6666666666666666,0.39469927205060285,0.14502771878127152,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.5238095238095237,0.6666666666666666,1.0,1.0,0.6000000000000001,0.7777777777777777,0.5,0.588235294117647,0.588235294117647,0.0,0.0,0.2,0.7000000000000001,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.75,0.5,1.0,1.0000000000000002,0.1700921332388377,0.0,0.0,0.11386986301369863,0.20065466448445174,1.0,0.5,1.0,1.0,0.47051275681559357,0.0,0.0,0.40273232725764974,0.3333333333333333,0.0,0.25,0.0,0.125,0.5,0.75,0.09090909090909094,1.0,0.5,0.6000000000000001,0.75,0.588235294117647,1.0,0.5,0.3252688172043011,0.5,0.5,1.0,0.1528735632183908,0.10512129380053908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7272727272727273,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.6666666666666666,0.6602524364579809,0.38255553338782133,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.8571428571428571,0.6666666666666666,1.0,0.75,0.8,0.6666666666666665,0.5,0.3529411764705882,0.3529411764705882,1.0,0.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.19375,0.33333333333333337,0.5,1.0,0.75,0.5,1.0,1.0000000000000002,0.16017009213323885,0.8,1.0,0.05008561643835616,0.2692307692307693,1.0,1.0,1.0,1.0,0.5445285533935236,0.0,0.0,0.47613837731907616,0.6666666666666666,0.0,0.5,0.5,0.375,0.5,0.75,0.36363636363636365,0.5,0.25,0.4,0.75,0.3529411764705882,1.0,0.5,0.3884408602150538,0.5,0.5,1.0,0.2574712643678161,0.3207547169811321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8181818181818182,0.6666666666666666,0.44563844305834177,0.29780543578861995,1.0,0.5,0.0,0.3333333333333333,1.0,0.25,0.0,0.23809523809523808,0.16666666666666666,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.0,0.0,1.0,0.0,0.30000000000000004,0.4,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.5,0.5,0.0,0.8,0.12367115520907158,1.0000000000000002,1.0,0.1797945205479452,0.19869067103109658,1.0,1.0,1.0,1.0,0.46663219269128353,0.0,0.0,0.3988837314504594,0.3333333333333333,0.0,0.25,0.0,0.25,0.5,0.5,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.30981182795698925,0.25,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2727272727272727,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8181818181818182,0.6666666666666666,0.44363261364254414,0.45035922431528486,1.0,0.5,0.0,0.6666666666666666,1.0,0.0,0.5,0.7619047619047619,0.6666666666666666,1.0,0.75,0.6000000000000001,0.6666666666666665,0.625,0.0,0.0,0.0,1.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.076875,0.33333333333333337,0.5,0.5,0.75,0.5,0.6666666666666667,0.4000000000000001,0.1435152374202693,0.8,1.0,0.09803082191780821,0.30523731587561376,1.0,0.5,1.0,1.0,0.6285416803890032,0.0,0.0,0.559459399197884,0.3333333333333333,0.0,0.25,0.0,0.25,0.5,0.5,0.2727272727272727,1.0,0.5,0.8,0.75,0.0,0.0,0.5,0.35013440860215056,0.5,0.5,1.0,0.0,0.15498652291105122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8181818181818182,0.6666666666666666,0.49506374709743084,0.30617290244612827,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.5714285714285714,0.16666666666666666,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.08,0.33333333333333337,0.5,0.5,0.75,0.5,0.3333333333333333,0.8,0.0979801559177888,0.4000000000000001,1.0,0.2517123287671233,0.21080196399345338,1.0,0.5,1.0,1.0,0.5044112645598444,0.0,0.0,0.4363515770871391,0.0,0.5,0.5,0.0,0.375,0.5,0.5,0.2727272727272727,1.0,0.25,0.4,0.75,0.0,0.5,0.5,0.3373655913978495,0.5,0.5,1.0,0.3586206896551724,0.01482479784366577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6363636363636364,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6666666666666666,0.38858111692291897,0.2500258295862704,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.23809523809523808,0.6666666666666666,1.0,0.75,1.0,0.4444444444444445,0.5,0.2352941176470588,0.2352941176470588,0.0,0.0,1.0,0.9,0.3333333333333333,0.0,0.33333333333333337,0.5,1.0,0.75,0.75,0.0,1.0000000000000002,0.10825655563430192,0.0,0.0,0.05265410958904109,0.12013093289689035,1.0,0.75,1.0,1.0,0.2681223484344679,0.3619763694951665,0.0,0.4568894503380343,0.3333333333333333,0.0,0.5,0.5,0.375,0.5,0.5,0.2727272727272727,1.0,0.0,0.0,1.0,0.2352941176470588,1.0,0.5,0.32862903225806456,0.5,0.5,1.0,0.0,0.11455525606469004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9090909090909092,0.3333333333333333,0.15590793421360116,0.17371154317886917,1.0,0.5,0.0,0.3333333333333333,1.0,0.5,0.0,0.42857142857142855,0.6666666666666666,1.0,0.25,0.6000000000000001,0.5555555555555556,0.5,0.588235294117647,0.588235294117647,1.0,0.0,1.0,0.9,0.6666666666666666,0.0725,0.33333333333333337,0.5,1.0,1.0,0.5,0.0,1.0000000000000002,0.158929836995039,0.0,0.0,0.1365582191780822,0.19901800327332245,1.0,1.0,1.0,1.0,0.46728160985601974,0.0,0.0,0.3995277986781245,0.3333333333333333,0.0,0.5,0.0,0.25,0.5,0.5,0.18181818181818188,1.0,0.0,0.0,0.75,0.588235294117647,0.0,0.5,0.2701612903225807,0.5,0.5,1.0,0.0,0.1684636118598383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.6666666666666666,0.4238592228593645,0.2458430293724191,1.0,0.5,0.0,0.0,1.0,0.25,0.0,0.2857142857142857,0.6666666666666666,1.0,0.75,1.0,0.5555555555555556,0.375,0.2941176470588235,0.2941176470588235,0.0,0.0,0.2,0.2,0.3333333333333333,0.0,0.33333333333333337,0.5,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.34503424657534243,0.1319148936170213,1.0,0.5,0.0,0.3333333333333333,0.32180978226248014,0.43286788399570353,0.0,0.5182349109571569,0.3333333333333333,0.0,0.25,0.5,0.5,0.5,0.25,0.2727272727272727,1.0,0.0,0.0,0.0,0.2941176470588235,0.0,0.25,0.14516129032258066,0.5,0.5,1.0,0.0,0.08894878706199462,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18181818181818182,0.6666666666666666,0.49506374709743084,0.30617290244612827,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.38095238095238093,0.6666666666666666,1.0,0.75,0.0,0.5555555555555556,0.5,0.17647058823529413,0.17647058823529413,0.0,0.0,1.0,0.9,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.04961020552799433,0.0,0.0,0.32191780821917804,0.16890343698854338,1.0,0.5,1.0,0.6666666666666666,0.4025533189703667,0.11815252416756176,0.0,0.41094331426486796,0.0,0.0,0.25,0.0,0.375,0.5,0.5,0.2727272727272727,1.0,0.0,0.0,0.75,0.17647058823529413,0.0,0.25,0.19354838709677422,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8181818181818182,0.6666666666666666,0.5586723939545737,0.3504346686463832,1.0,0.5,0.0,0.3333333333333333,1.0,0.25,0.0,0.9047619047619047,0.6666666666666666,1.0,0.75,0.6000000000000001,0.6666666666666665,0.5,0.0,0.0,0.0,0.0,1.0,0.9,0.6666666666666666,0.14125000000000001,0.6666666666666666,0.5,1.0,0.75,0.5,0.3333333333333333,0.6000000000000001,0.21279234585400425,0.0,0.0,0.14554794520547945,0.25220949263502457,1.0,1.0,1.0,1.0,0.5607296986284234,0.0,0.0,0.4922060565598625,0.0,0.0,0.5,0.0,0.375,0.5,0.75,0.36363636363636365,1.0,0.25,0.8,0.75,0.0,0.5,0.5,0.3575268817204301,0.5,0.5,1.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.3333333333333333,0.4711754616031938,0.22255479321215155,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.75,0.8,0.4444444444444445,0.5,0.3529411764705882,0.3529411764705882,1.0,0.0,0.6000000000000001,0.7000000000000001,0.3333333333333333,0.0,0.0,0.5,0.5,0.75,0.5,0.3333333333333333,0.4000000000000001,0.045535081502480514,0.0,0.0,0.15710616438356165,0.1021276595744681,1.0,1.0,1.0,1.0,0.4248485635486152,0.3029001074113856,0.0,0.5203671819151565,0.0,0.0,0.25,0.5,0.375,0.5,0.5,0.36363636363636365,0.25,0.25,0.2,0.75,0.3529411764705882,0.0,0.25,0.19354838709677422,0.5,0.5,1.0,0.0,0.24258760107816713,0.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18181818181818182,0.3333333333333333,0.4711754616031938,0.2956097188216382,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.75,0.0,0.5555555555555556,0.5,0.17647058823529413,0.17647058823529413,0.0,0.0,0.30000000000000004,0.4,0.6666666666666666,0.204375,0.33333333333333337,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.4139554794520548,0.15826513911620296,1.0,0.75,1.0,1.0,0.37688758805569345,0.3603651987110634,0.0,0.5160909562643679,0.0,0.0,0.5,0.0,0.5,0.5,0.75,0.2727272727272727,1.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.25,0.25806451612903225,0.5,0.5,1.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6666666666666666,0.44363261364254414,0.3633368928621098,1.0,0.5,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.6190476190476191,0.6666666666666666,1.0,0.75,1.0,0.5555555555555556,0.5,0.2352941176470588,0.2352941176470588,0.0,0.0,0.6000000000000001,0.6000000000000001,0.3333333333333333,0.0,0.33333333333333337,0.5,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.3343321917808219,0.12782324058919806,1.0,0.75,1.0,1.0,0.29260872662229875,0.47798066595059074,0.0,0.5238953460597191,0.0,0.0,0.5,0.5,0.375,0.5,0.5,0.36363636363636365,1.0,0.25,0.6000000000000001,0.75,0.2352941176470588,1.0,0.5,0.2842741935483871,0.5,0.5,1.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.6666666666666666,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18181818181818182,0.3333333333333333,0.38858111692291897,0.19673191466922613,1.0,0.5,0.0,0.3333333333333333,1.0,0.25,0.0,0.0,0.6666666666666666,1.0,0.75,0.0,0.5555555555555556,0.625,0.17647058823529413,0.17647058823529413,0.0,0.0,0.30000000000000004,0.4,0.3333333333333333,0.0,0.33333333333333337,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5154109589041096,0.1970540098199673,1.0,0.5,1.0,0.6666666666666666,0.4633689744302516,0.24812030075187969,0.0,0.5227228226996163,0.0,0.0,0.25,0.0,0.375,0.5,0.5,0.09090909090909094,1.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.25,0.25806451612903225,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636363636364,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8181818181818182,0.0,0.49506374709743084,0.3847475392680889,1.0,0.5,0.0,0.6666666666666666,1.0,0.0,0.5,0.0,0.6666666666666666,1.0,0.75,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.26758448763064946,0.0,0.0,0.20147579317462316,0.0,0.0,0.25,0.0,0.25,0.5,0.25,0.09090909090909094,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.3272849462365592,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.38858111692291897,0.2566152722899536,1.0,0.5,0.0,0.3333333333333333,1.0,0.25,0.0,0.2857142857142857,0.6666666666666666,1.0,0.75,0.6000000000000001,0.6666666666666665,0.875,0.05882352941176469,0.05882352941176469,0.0,0.0,0.5,0.30000000000000004,0.6666666666666666,0.10875,0.33333333333333337,0.5,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5256849315068493,0.2009819967266776,1.0,1.0,1.0,1.0,0.5295776454337382,0.0,0.0,0.4613106358246739,0.0,0.0,0.5,0.0,0.25,0.5,0.5,0.36363636363636365,1.0,0.25,0.8,0.75,0.05882352941176469,0.0,0.25,0.20967741935483872,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
